Model Year,Labor Hours, Labor hours adjusted to .4 per sensor , Material Cost adjusted to 64.47 per sensor , Part MarkUp Adjusted to 18.42 per sensor , Misc. Amt (total) , Custom Column , Customer Paid Amount , Repair Dealer Paid Amount , Total Cost Gross ,Claim Key,VIN,Repair Dealer Code,Document Number,Part Num Full OB (Causal),Part Num Prefix (Causal),Part Num Base (Causal),Part Num Suffix (Causal),Vehicle Line AWS,Mileage,Load Date,Repair Date,Repair Dealer State,Country Repaired,Region Repaired,Production Date,Warranty Start Date,Country Sold,Customer Concern Code,Customer Comments,Condition Code,Technician Comments,Part Install Date,Transaction Code,Part Quantity, Original Labor Cost , Original Material Cost , Original Part MarkUp Adjusted to 18.42 per sensor ,SUPPLIER DISPUTES VALIDITY?,Supplier A DISPUTE REASON,,"Time In Service
(in years)",,,,,,,,,,,,,,,,,,
2021,0.9, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,7764055,1FDWE3FN4MDC33065,2301,5917104,FR3Z-1A189-C,FR3Z,1A189,C,E1,8528,10-Apr-23,07-Apr-23,PA,USA,NA,13-Oct-20,02-Nov-20,USA,A40,TIRE PRESSURE SENSOR LIGHT FLASHING,42,"VERIFIED CONCERN. SCANNED FOR CODES-B1240:02-8A/ PERFORMED PPT 11Y,12N,13Y,15Y,LEADS TO FAILED RR INNER SENSORREPLACED RR INNER TIRE PRESSURE SENSOR,TRAINED ALL SENSORSCLEARED DTC. ROAD TESTED AND RETESTED TOVERIFY REPAIR",01-JAN-0001,E84,1, $104.31 , $79.93 , $33.94 ,,,,2.42739726,,,,,,,,,,,,,,,,,,
2022,0.4, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,3169955,1FDXE4FN9NDC35017,8898,782932B,FR3Z-1A189-C,FR3Z,1A189,C,E1,26902,25-Apr-23,27-Mar-23,MA,USA,NA,14-Dec-21,15-Feb-22,USA,A40,"TIRE LIGHT ON CHECK FOR CAUSE, SET TIRE PRESSURES , AND RETRAIN TIRE SENSOR S",42,"VERIFIED CUSTOMER CONCERN, FOUND RIGHT FRONT TIRE PRESSURE SENSOR NOT TRAINING, REMOVED AND REPLACED RIGHT FRONT TPMS SENSOR, TRAINED SENSORS, ROAD TESTED VEHICLE, VERIFIED REPAIR .",01-JAN-0001,E84,1, $69.60 , $79.88 , $33.89 ,,,,1.109589041,,,,,,,,,,,,,,,,,,
2020,0.4, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,10452849,3FA6P0T99LR199110,3182,703503A,HC3Z-1A189-F,HC3Z,1A189,F,DE,20517,01-Feb-23,30-Jan-23,CO,USA,NA,13-Mar-20,22-May-20,USA,A40,"CUSTOMER STATES THE TPMS LIGHT COMES ON AND THEY HAVE VERIFIED ALL TIRES HAVE THE PROPER PSI, PLEASE CHECK AND ADVISE.",42,REPLACED TPMS AND PUT NEW ONE IN,01-JAN-0001,E84,1, $51.67 , $79.84 , $33.85 ,,,,2.693150685,,,,,,,,,,,,,,,,,,
2022,0.5, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,2739867,1FT7W2BT4NEC44292,20428,1932602,HC3Z-1A189-F,HC3Z,1A189,F,F7,35028,13-Mar-23,09-Mar-23,NM,USA,NA,05-Oct-21,26-Oct-21,USA,A40,CUSTOMER STATES THE RIGHT REAR TIRE IS SHOWING TPMS FAULT WARNING MESSAGE ON THE DASH. CHECK AND ADVISE,42,"VERIFIED CONCERN, FOUND NO SIGNAL IN RIGHT REAR SENSOR SENSOR INTERNAL FAULT - NO DAMAGE REMOVED AND REPLACED SENSOR AND REPROGRAMMED",01-JAN-0001,E84,1, $60.79 , $79.84 , $33.85 ,,,,1.367123288,,,,,,,,,,,,,,,,,,
2022,0.5, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,2912250,1FT8W3DN3NEE18961,20428,2061602,FR3Z-1A189-C,FR3Z,1A189,C,F7,18652,29-Mar-23,27-Mar-23,NM,USA,NA,06-Apr-22,20-May-22,USA,A40,CUSTOMER STATES TPMS FAULT LIGHT FLASHING - SOP LEFT FRONT,42,"VERIFIED CONCERN, FOUND NO SIGNAL FROM LF SENSOR INTERNAL FAILURE REMOVED AND REPLACE SENSOR AND REPROGRAMMED LIGHT OFF",01-JAN-0001,E84,1, $60.79 , $79.84 , $33.85 ,,,,0.852054795,,,,,,,,,,,,,,,,,,
2020,0.4, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,11104291,1FA6P8TD8L5111413,4903,138587C,F2GZ-1A189-A,F2GZ,1A189,A,ZA,29322,18-Apr-23,18-Apr-23,FL,USA,NA,04-Oct-19,28-May-20,USA,A40,CUSTOMER STATES TIRE FAULT LIGHT IS ONADV,42,"VERIFIED CUSTOMER CONCERN , LR TPMS MALFUNCTION FOUND , TPMS WAS REPLACED AND CONCERN WAS RESOLVED.",01-JAN-0001,E84,1, $64.02 , $79.75 , $33.76 ,,,,2.890410959,,,,,,,,,,,,,,,,,,
2021,1, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,7439767,1FA6P8CF8M5110488,9638,239465C,F2GZ-1A189-A,F2GZ,1A189,A,ZA,8005,10-Mar-23,06-Mar-23,MI,USA,NA,04-Jan-21,09-Mar-21,CAN,A40,TIRE PSI WARNING LIGHT IS ON ADVSIE,42,TPMS FAULT PRESENT. SCAN FOR DTCS PRESENTED WITH CODE B124D:02. STARTED PINPOINT TEST E. STEP 2 VERIFY DTC BY ACTIVATING TIRE SENSORS WITH SPECIAL TOOL. SCANNED DTCS AGAIN. CODE STILL PRESENT. STEP 3 CHECK FOR SPARE TIRE BEING USED. NO SPARE TIRE PRESENT STEP 4 CHECK ALL TIRE PRESSURES AND ACTIVE SENSORS WITH SPECIAL TOOL AGAIN. TRIED TWO TIMES EACH PER INSTRUCTIONS. CODE STILL SET. STEP 5 TRAIN SENSORS TO VEHICLE WITH SPECIAL TOOL. LR SENSOR FAILED TRAINING. CONTINUE TO PINPOINT TEST G STEP 1 TRAIN SENSORS. 3 OF 4 SENSORS TRAIN SUCCESSFULLY. STEP 2 REPLACE ANY TPMS SENSORS THAT DID NOT TRAIN. REMOVED LR WHEEL AND TIRE. DISMOUNTED TIRE FROM WHEEL. REMOVED AND REPLACED TPMS SENSOR AND VALVE STEM. MOUNTED TIRE ON WHEEL AND PERFORMED BALANCE. TRAINED SENSORS. SENSOR TRAINING COMPLETE FAULT CODE NO LONGER SET.,01-JAN-0001,E84,1, $112.38 , $79.75 , $33.76 ,,,,1.991780822,,,,,,,,,,,,,,,,,,
2022,0.4, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,2853548,3FMCR9B67NRD99064,4903,135802B,F2GZ-1A189-A,F2GZ,1A189,A,M4,1519,23-Mar-23,20-Feb-23,FL,USA,NA,25-Aug-22,31-Jan-23,USA,A40,CUSTOMER STATES TPMS LIGHT FLASHING ONCLUSTER,4,VERIFIED CUSTOMER CONCERN. FOUND TPMS LIGHT FLASHING ON START UP. TESTED ALL SENSOR FOUND DRIVER FRONT WHEEL NOT READING. REMOVED AND REPLACED TPMS AND BALANCED WHEEL. REPROGRAMMED SENSOR TOO VEHICLE. NO LIGHT PRESENT AT THIS TIME.,01-JAN-0001,1,1, $64.02 , $79.75 , $33.76 ,X,This vehicle line not referenced on Ford AFW as applicable to this AF%.,,0.054794521,,,,,,,,,,,,,,,,,,
2020,1, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,10904084,3FA6P0G74LR123030,7888,3675861,HC3Z-1A189-F,HC3Z,1A189,F,DE,32368,23-Mar-23,22-Mar-23,CA,USA,NA,18-Sep-19,11-Sep-20,USA,A40,SERVICES -- guest states tpms light is on. guest states that tires are set to spec. please check and advise.,42,CONFIRM TPMS LIGHT ON TIRES AIR PRESSURE SET TO SPEC 35PSI RIGHT FRONT SENSOR WILL NOT TRAIN SELF TEST NO FAULT CODES PIN POINT TEST G1 PER WORK SHOP NO RIGHT FRONT WILL NOT TRAIN G2 NO STILL WILL NOT TRAIN REPLACED RIGHT FRONT TIRE SENSOR AND COMPLETED TRAINING TPMS LIGHT IS NOW OUT OK,01-JAN-0001,E84,1, $165.86 , $79.65 , $33.66 ,,,,2.526027397,,,,,,,,,,,,,,,,,,
2020,0.7, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,11125093,1FATP8UH3L5145912,4682,34649101,F2GZ-1A189-A,F2GZ,1A189,A,ZA,26482,20-Apr-23,19-Apr-23,PA,USA,NA,03-Mar-20,22-Apr-20,USA,A40,"GUEST STATES LEFT REAR TPMS SENSOR IS INOPERATIVE, TPMS LIGHT ON, CHECK AND ADVISE",42,"CONFIRMED CONCERN, TPMS FAULT, NO TSB OR SSM, FOLLOWING PINPOINT TEST G, LEFT SENSOR DID NOT SOUND HORN WHEN TESTS WITH TPMS TOOL, LEADING TO PINPOINT TEST G2 UNDER TESTING HORN DID NOT SOUND ON LEFT FRONT TPMS (NO) REPLACE TPMS SENSOR, MOUNT AND BALANCE 1 TIRE, SET ALL TIRE PRESSURE TO 3 PSI, RELEARNED TPMS SYSTEM, DASH LIGHT NO LONGER SHOWING TPMS FAULT",01-JAN-0001,E84,1, $91.79 , $79.56 , $33.57 ,,,,2.991780822,,,,,,,,,,,,,,,,,,
2021,0.9, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,7932110,3FMCR9B62MRA61215,595,235037B,F2GZ-1A189-A,F2GZ,1A189,A,M4,19167,26-Apr-23,19-Apr-23,MI,USA,NA,16-Apr-21,22-Jun-21,USA,A40,TIRE SENSOR IS FLASHING. CHECK AND ADVISE,42,"VERIFIED TIRE SENSOR IS FLASHING. CONNECTED SCAN TOOL AND PERFORMED KOEO/KOER SELF TEST, B124D:02 PRESENT IN BCM. CHECKED OASIS FOR TSB/SSM/FSA, NONE PRESENT. FOLLOWED PPT B. B1: NO B2: YES B3: NO B4: NO B5: YES B6: YES, UPON INSPECTION OF SENSOR FOUND IT TO BE FAULTY. REMOVED AND REPLACED RR TIRE SENSOR. PERFORMED TIRE SENSOR TRAINING PROCEDURE AND CLEARED CODES, OK NOW. T850",01-JAN-0001,E84,1, $114.79 , $79.52 , $33.53 ,X,This vehicle line not referenced on Ford AFW as applicable to this AF%.,,1.824657534,,,,,,,,,,,,,,,,,,
2021,0.4, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,7551635,3FMTK4SX4MME04541,2694,5506656,F2GZ-1A189-A,F2GZ,1A189,A,ZE,30128,21-Mar-23,14-Mar-23,MI,USA,NA,21-Dec-21,18-Apr-22,USA,A40,TIRE PRESSURE WARNING LIGHT IS ON.,42,CONFIRMED CONCERN PULLED CODE B1182 NECESSARY TO REPLACE SENSOR,01-JAN-0001,E84,1, $52.47 , $79.52 , $33.53 ,X,This vehicle line not referenced on Ford AFW as applicable to this AF%.,,0.904109589,,,,,,,,,,,,,,,,,,
2022,0.5, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,2336170,1FT8W2BT7NED73471,3839,61900401,HC3Z-1A189-F,HC3Z,1A189,F,F7,12824,02-Feb-23,02-Jan-23,OK,USA,NA,05-Apr-22,29-Apr-22,USA,A40,TIRE PRESSURE MONITORING TROUBLES RF TPMS WONT READ,42,VERIFY TPMS FAULT CAUSAL PART# 1A189 RF TPMS WONT RETRANE REPLACE TPMS,01-JAN-0001,E84,1, $66.31 , $79.42 , $33.43 ,,,,0.679452055,,,,,,,,,,,,,,,,,,
2021,0.5, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,7935306,1FT8W2BT3MEC58543,1998,165024D,HC3Z-1A189-F,HC3Z,1A189,F,F7,35094,26-Apr-23,24-Apr-23,OH,USA,NA,14-Jan-21,06-Feb-21,USA,A40,"TIRE SENSOR ON DRIVERS SIDE REAR INTERM WILL SAY TIRE SENSOR FAULT AND WONT REAR, THEN WILL WORK AT TIMES",42,"VERIFIED CUSTOMER CONCERN, FOUND DRIVERS REAR TPMS SENSOR NOT WORKING PROPERLY, REMOVED AND REPLACED TPMS SENSOR, TRAINED TPMS, VERIFIED REPAIR, PASSED 1552AA 0.5",01-JAN-0001,E84,1, $59.47 , $79.38 , $33.39 ,,,,2.210958904,,,,,,,,,,,,,,,,,,
2022,0.4, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,2619325,1FDXE4FN9NDC30450,3233,343905C,FR3Z-1A189-C,FR3Z,1A189,C,E1,11888,01-Mar-23,27-Feb-23,PA,USA,NA,13-Oct-21,14-Jan-22,USA,A40,TPMS LAMP ON INTERMITTENLY,42,TPMS FAULT - TRIED TO RELEARN ALL TPMS - DRIVER SIDE INNER TPMS NOT READING - REPLACED TPMS ON LEFT REAR INNER TIRE - RELEARNED ALL TPMS -WORKING PROPERLY,01-JAN-0001,E84,1, $46.04 , $79.29 , $33.30 ,,,,1.120547945,,,,,,,,,,,,,,,,,,
2022,1.1, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,2619330,1FDRF3GN8NEC19416,3437,6420425,FR3Z-1A189-A,FR3Z,1A189,A,F7,9788,01-Mar-23,23-Feb-23,NE,USA,NA,08-Aug-21,31-Dec-21,USA,A40,"Customer states tire light on, TPMS aren`t reading.",42,Verified complaint-left rear outer is not reading-filled tires to proper spec-retrained all tire pressure monitor sensors-sensor is not updating dash readout correctly-no DTC-no TSB-replaced sensor-retrained all sensors-verified repair.,01-JAN-0001,E84,1, $143.00 , $79.24 , $33.25 ,,,,1.147945205,,,,,,,,,,,,,,,,,,
2021,1, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,7846782,1FT8X3DT9MED01704,4938,65225101,FR3Z-1A189-C,FR3Z,1A189,C,F7,17681,18-Apr-23,14-Mar-23,ND,USA,NA,12-Feb-21,17-Mar-21,USA,A40,TPMS LIGHT ILLUMINATED,42,"verified tpms light on in dashboard, trained tpms found FR tpms failed at this time. 12651D .2 1552AB .8 CAUSAL 1A189 replaced fr tpms as per wsm, during training fr passed. repair complete",01-JAN-0001,E84,1, $144.52 , $79.10 , $33.11 ,,,,1.991780822,,,,,,,,,,,,,,,,,,
2019,0.7, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,14034230,3LN6L5LU7KR631811,13304,7098203,HC3Z-1A189-F,HC3Z,1A189,F,ZH,31115,06-Mar-23,06-Mar-23,CT,USA,NA,17-Jun-19,26-Sep-19,USA,A40,TIRE PRESS LIGHT CUSTOMER STATES THE LOW TIRE PRESURE LIGHT IS ON tire pressure sensor fault light & tire pressure warning light on,42,attempted to retrain tpms sensors left rear did not train scanned for codes and found B124D followed PPT E got to E5 which brought me to PPT G G2 said to replace any tpms sensor that did not train left rear Tpms sensor failed replaced left rear TPMS sensor retrained all tpms sensors cleared codes tpms light is no longer on,01-JAN-0001,E84,1, $94.29 , $78.92 , $32.93 ,,,,3.443835616,,,,,,,,,,,,,,,,,,
2022,0.5, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,3155033,1FD8W3HT6NEC72236,8739,411376E,HC3Z-1A189-F,HC3Z,1A189,F,F7,33975,24-Apr-23,20-Apr-23,LA,USA,NA,18-Oct-21,22-Nov-21,USA,A40,CHECK TPMS SENSOR INOP,42,"AFTER PATCHING RIGHT REAR OUTER TIRE I TRAINED TIRE SENSORS. ALL OF THE TIRE SENSORS READ AND TRAINED EXCEPT FOR ONE, THE RIGHT REAR OUTER TIRE. TIRE FAULT LIGHT CAME ON. I REPLACED THE RIGHT OUTER REAR TIRE SENSOR. I RETRAINED ALL SIX TIRE SENSORS, ALL SIX READ AND TRAINED. TIRE FAULT LIGHT WENT OFF AND ALL SIX TIRE SENSORS READ ALL GOOD.",01-JAN-0001,E84,1, $61.48 , $78.92 , $32.93 ,,,,1.408219178,,,,,,,,,,,,,,,,,,
2022,0.7, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,3195228,1FD8W3HTXNEF74029,8739,411645B,FR3Z-1A189-J,FR3Z,1A189,J,F7,11325,27-Apr-23,27-Apr-23,LA,USA,NA,12-Oct-22,02-Nov-22,USA,A40,C/S THATTHE DRIVER OUTER TPMS SENSOR IS NOTREADING,42,I TRAINED TIRE SENSORS AND ALL READ EXCEPT FOR THE LEFT REAR OUTER TIRE. I INSTALLED A NEW TIRE SENSOR IN THE LEFT REAR OUTER TIRE. I TRAINED TIRE SENSORS AGAIN AND ALL SIX TIRE SENSORS READ. TIRE FAULT LIGHT WENT OFF. ALL GOOD.,01-JAN-0001,1,1, $86.07 , $78.92 , $32.93 ,,,,0.482191781,,,,,,,,,,,,,,,,,,
2022,0.8, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,2961752,1FA6P8CF0N5139789,5616,644552A,F2GZ-1A189-A,F2GZ,1A189,A,ZA,2630,03-Apr-23,30-Mar-23,TN,USA,NA,01-Dec-22,28-Jan-23,USA,A40,CUSTOMER STATES THAT TIRE PRESSURE FAULT SYSTEMWILL DISPLAY ON DASH. CUSTOMER WAS INFORMEDTHROUGH FORD PASS THAT IT WAS THE DRIVER FRONTSENSOR. ADVISE.,42,VERIFIED CONCERN REPLACED DRIVER FRONT TIRE PRESSURE SENSOR AND PROGRAMMED SENSOR DROVE 10 MILES TO VERIFY REPAIR,01-JAN-0001,1,1, $93.91 , $78.83 , $32.84 ,,,,0.167123288,,,,,,,,,,,,,,,,,,
2022,1, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,3067680,1FT8W2BT9NEF44043,998,20457804,HC3Z-1A189-F,HC3Z,1A189,F,F7,808,14-Apr-23,13-Apr-23,NC,USA,NA,09-Sep-22,01-Oct-22,USA,A40,C/S TIRE PRESSURE SENSOR FAULT LIGHT IS ON. CHECK AND ADVISE.,42,"DUPLICATED CONCERN. TIRE PRESSURE SENSOR FAULT IS ON DASH. CHECKED FOR CODES USING FDRS. FOUND B124D FOR TIRE PRESSURE SENSOR. DIRECTED TO PINPOINT TEST C. C1: YES, C2: YES, C3: NO, C4: NO, C5: NO, GO TO PINPOINT TEST E. E1: NO, E2: NO. LR SENSOR DID NOT TRAIN. REMOVED TIRE AND INSPECTED TPMS. SENSOR IS THE CORRECT ONE INSTALLED. REPLACED SENSOR AND REINSTALLED ONTO VEHICLE. PERFORMED TRAINING AGAIN AND TRAIN WAS SUCCESSFUL. ALL OK AT THIS TIME.",01-JAN-0001,1,1, $167.70 , $78.64 , $32.65 ,,,,0.531506849,,,,,,,,,,,,,,,,,,
2022,0.7, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,3121372,1FT8W3DTXNEC20991,967,297179A,HC3Z-1A189-F,HC3Z,1A189,F,F7,30856,20-Apr-23,14-Apr-23,NC,USA,NA,08-Sep-21,06-Oct-21,USA,A40,TIRE PRESSURE FAULT WARNING LIGHT IS ON,42,REPLACE TPS VN,01-JAN-0001,E84,1, $94.50 , $78.46 , $32.47 ,,,,1.520547945,,,,,,,,,,,,,,,,,,
2021,0.7, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,7287343,1FD8X3HN4MEC96368,4868,820028E,FR3Z-1A189-C,FR3Z,1A189,C,F7,21226,27-Feb-23,07-Feb-23,MA,USA,NA,07-Feb-21,14-Apr-21,USA,A40,TPMS LIGHT IS ON,42,"DIAGNOSED FAILED RF TPMS SENSOR, REPLACED TPMS SENSOR, RETESTED OK",01-JAN-0001,E84,1, $94.15 , $78.41 , $32.42 ,,,,1.819178082,,,,,,,,,,,,,,,,,,
2021,0.6, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,7657892,3FMTK1SS1MMA34720,4868,821686B,F2GZ-1A189-A,F2GZ,1A189,A,ZE,14948,30-Mar-23,23-Mar-23,MA,USA,NA,31-May-21,28-Jul-21,USA,A40,"C/S: CUSTOMER STATES WARNING LIGHT IS ON SAYING TIRE PRESSURE FAULT, HAPPENS WHEN R AINS",42,"VERIFIED CUSTOMER CONCERN, BCM SET B124D:02 TIRE PRESSURE SENSOR: GENERAL SIGNAL FAILURE. PERFORMED PINPOINT TEST B: B124D:02 IN WSM 204-04B. PERFORMED STEPS B1 CHECK THE BCM (BODY CONTROL MODULE) DIAGNOSTIC TROUBLE CODES (DTCS), B1182 NOT PRESENT. B2 CHECK THE BCM TPMS (TIRE PRESSURE MONITORING SYSTEM) STATUS (TPMS_STATUS) PID (PARAMETER IDENTIFICATION) AND SENSOR IDENTIFIERS, SNESOR FAULT DISPLAYED. B3 CARRY OUT THE TPMS SENSOR TRAINING PROCEDURE, LEFT REAR SENSOR DID NOT TRAIN. PERFORMED TEST DRIVE. B4 ATTEMPT TO TRAIN THE TPMS SENSORS AGAIN, DRIVER REAR WHEEL SENSOR DID NOT TRAIN AGAIN. REMOVED AND REPLACED DRIVER SIDE REAR TPMS SENSOR AND CHECKED OPERATION, OK. CUSTOMER CONCERN RESOLVED.",01-JAN-0001,E84,1, $80.70 , $78.41 , $32.42 ,X,This vehicle line not referenced on Ford AFW as applicable to this AF%.,,1.652054795,,,,,,,,,,,,,,,,,,
2022,0.7, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,2824162,1FT8W2BT5NEF18328,4868,820472B,HC3Z-1A189-F,HC3Z,1A189,F,F7,3692,21-Mar-23,20-Feb-23,MA,USA,NA,27-Aug-22,09-Dec-22,USA,A40,C/S: CUSTOMER STATES DRIVER SIDE FRONT TIRE SENSOR IS KEEP GETTING A MESSAGE,42,"VERIFIED CUSTOMER CONCERN, WHILE LIGHT IS OFF AT THIS TIME. DTC BCM B124D:02:C8 TIRE PRESSURE SENSOR: GENERAL SIGNAL FAILURE STORED. PERFORMED PINPOINT TEST C IN WORKSHOP MANUAL SECTION 204- 04B. DURING PRECHECK, NOTED THAT ALL TIRE PRESSURES FAR HIGHER THAN LISTED ON COMPLIANCE LABEL IN DRIVER`S DOOR OPENING. CORRECTED TIRE PRESSURE BEFORE CONTINUING PINPOINT TEST. PERFORMED STEPS C1 CHECK FOR BCM (BODY CONTROL MODULE) DIAGNOSTIC TROUBLE CODES (DTCS), B124D:02 PRESENT. C2 VERIFY BCM DTC B124D:02, CLEARED ALL DTCS AND PERFORMED SELF TEST, DTC DID NOT RETURN. PERFORMED TEST DRIVE WHILE MONITORING PIDS, FOUND DRIVER FRONT TPMS SENSOR TO NOT BE TRANSMITTING. RECOMMEND REMOVE AND REPLACE SAME AND CHECK OPERATION.",01-JAN-0001,1,1, $94.15 , $78.41 , $32.42 ,,,,0.2,,,,,,,,,,,,,,,,,,
2021,0.7, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,7072517,3FMTK3RM9MMA57035,7592,416918B,F2GZ-1A189-A,F2GZ,1A189,A,ZE,10457,06-Feb-23,30-Jan-23,LA,USA,NA,30-Sep-21,27-Dec-21,USA,A40,TPMS FAULT LIGHT ON,42,"PERFORMED PPT D1-YES, D2-NO, D3-YES, D4-NO, D5-YES. REPLACED L.F TIRE PRESSURE SENSOR. TRAINED SENSOR AND RETEST.",01-JAN-0001,E84,1, $85.47 , $78.37 , $32.38 ,X,This vehicle line not referenced on Ford AFW as applicable to this AF%.,,1.093150685,,,,,,,,,,,,,,,,,,
2021,0.5, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,7216763,1FDRF3HT7MDA15224,7313,6279451,FR3Z-1A189-J,FR3Z,1A189,J,F7,18011,20-Feb-23,13-Feb-23,PA,USA,NA,01-Jul-21,28-Sep-21,USA,A40,TIRE PRESSURE FAULT LIGHT ON,42,"VERIFIED CONCERN. FOUND LEFT REAR INNER TPMS WILL NOT TRAIN. INSPECT SENSOR, NO DAMAGE. REPLACE TPMS SENSOR & RETEST, OK",01-JAN-0001,E84,1, $56.74 , $78.32 , $32.33 ,,,,1.378082192,,,,,,,,,,,,,,,,,,
2021,1, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,7954161,1FT7W2BT7MEC25802,8179,595068A,HC3Z-1A189-F,HC3Z,1A189,F,F7,33681,27-Apr-23,27-Apr-23,OH,USA,NA,01-Dec-20,18-Jan-21,USA,A40,"CUSTOMER STATES LEFT REAR TPMS SENSOR BAD, INTERMITTITENT HAPPENS EVERYDAY MULTIPLE TIMES A DAY PART IS IN PARTS",42,CHECKED WITH IDS AFTER CHECKING TIRE PRESSUES. THERE WERE NO DTCS. PERFORMED PINPOINT TESTING BY WSM AND DETERMINED THE RF TPMS WAS BAD. NEW TPMS SENSOR INSTALLED,01-JAN-0001,E84,1, $132.22 , $78.23 , $32.24 ,,,,2.271232877,,,,,,,,,,,,,,,,,,
2022,0.5, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,2320167,1FT8W3DT8NED85910,2406,593211G,HC3Z-1A189-F,HC3Z,1A189,F,F7,16028,01-Feb-23,28-Jan-23,TX,USA,NA,19-Mar-22,12-Apr-22,USA,A40,REPLACE D/S OUTER TIRE TPMS SENSOR,42,VERIFIED TPMS NOT WORKING. ATTEMPTED TO REPROGRAM AND IT DID NOT REPROGRAM. REPLACED LEFT REAR OUTER TPMS AND RETESTED. ALL OPERATING AS DESIGNED AT THIS TIME.,01-JAN-0001,E84,1, $85.00 , $78.18 , $32.19 ,,,,0.797260274,,,,,,,,,,,,,,,,,,
2022,0.5, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,2941896,1FT8W3DT4NEF46026,280,63128403,HC3Z-1A189-F,HC3Z,1A189,F,F7,3535,31-Mar-23,20-Mar-23,TX,USA,NA,08-Sep-22,11-Feb-23,USA,A40,DIAGNOSIS OF REPAIRS NEEDED CUSTOMER STATES PASSENGER SIDE FRONT TIRE TPMS SENSOR IS INOP AND NOT READING PLEAE CHECK AND ADVISE.,42,"checked and verified concern, could not get sensor to program, removed and replaced sensor all okay.",01-JAN-0001,1,1, $78.50 , $78.14 , $32.15 ,,,,0.101369863,,,,,,,,,,,,,,,,,,
2022,0.6, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,2944947,3FMCR9A63NRD45388,4679,625518A,F2GZ-1A189-A,F2GZ,1A189,A,M4,11336,31-Mar-23,30-Mar-23,FL,USA,NA,01-Mar-22,08-Apr-22,USA,A40,CUSTOMER STATES TIRE PRESSURE SENSOR IS NOT WORKING ON RIGHT FRONT TIRE,42,REPLACED TIRE PRESSURE SENSOR. RETESTED. OK.,01-JAN-0001,1,1, $95.28 , $77.95 , $31.96 ,X,This vehicle line not referenced on Ford AFW as applicable to this AF%.,,0.975342466,,,,,,,,,,,,,,,,,,
2022,0.7, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,2945276,1FD7W2B65NEF37463,4991,273746C,HC3Z-1A189-F,HC3Z,1A189,F,F7,1259,31-Mar-23,27-Mar-23,FL,USA,NA,08-Sep-22,16-Mar-23,USA,A40,CUSTOMER STATES TIRE LIGHT ON,42,UPON DIAG DETERMINE RIGHT REAR TPMS FAULTY REPLACE AND RESET SYSTEM,01-JAN-0001,1,1, $91.00 , $77.86 , $31.87 ,,,,0.030136986,,,,,,,,,,,,,,,,,,
2020,1, $35.47 , $64.47 , $18.42 ,0,0,0,0, $99.94 ,10567729,3FA6P0HDXLR165142,2750,69329911,HC3Z-1A189-F,HC3Z,1A189,F,DE,16310,15-Feb-23,24-Jan-23,MI,USA,NA,21-Jan-20,21-Feb-20,USA,A40,C/S TIRE PRESSURE MONITORING TROUBLES,42,VERFIEID CONCERN OF TPMS LIGHT ON FLASHING PERFORMED QUICK TEST DTC B124D PERFORMED PPT E FAILED RT RR TPMS SENSOR REPL FAILED SENSOR REPROGRAMMED TPMS SENSORS AND VERIFIED REPAIR COMPLETED,01-JAN-0001,E84,1, $130.28 , $77.82 , $31.83 ,,,,2.926027397,,,,,,,,,,,,,,,,,,
